...1,FIPS,state,name,population,total_liabilities,revenue,lib_rev_ratio,percapita,state_abv,rank_lib_rev_ratio,rank_population,rank_total_liabilities,rank_revenue
1391,18041,Indiana,Fayette County,23398,0,62513858,0,0,IN,2052.5,1352,2052.5,771
1393,53049,Washington,Pacific County,23365,0,36302099,0,0,WA,2052.5,1353,2052.5,1103
1395,29195,Missouri,Saline County,23333,3799918,11195433,33.9416796116774,162.855955085073,MO,1503,1354,1643,1907
1396,56039,Wyoming,Teton County,23331,26055160,84467853,30.8462439550819,1116.76139042476,WY,1542,1355,1022,612
1397,29119,Missouri,Mcdonald County,23303,0,10775754,0,0,MO,2052.5,1356,2052.5,1928
1398,05123,Arkansas,St Francis County,23090,964909,26925461,3.58363037869621,41.7890428757038,AR,1837,1357,1791,1325
1399,01025,Alabama,Clarke County,23087,10626495,14248037,74.5821687577032,460.280460865422,AL,1012,1358,1365,1764
1400,29055,Missouri,Crawford County,23056,0,13066456,0,0,MO,2052.5,1359,2052.5,1815
1401,55125,Wisconsin,Vilas County,23047,19649447,34145381,57.5464277291268,852.581550744132,WI,1201,1360,1147,1144
1402,05111,Arkansas,Poinsett County,22965,77946,895855,8.70073840074566,3.39412148922273,AR,1792,1361,1854,2239
1403,51127,Virginia,New Kent County,22945,71821912,60423844,118.863526789193,3130.17703203312,VA,524,1362,650,793
1404,26133,Michigan,Osceola County,22891,6752354,15688272,43.0407759375921,294.978550522039,MI,1392,1363,1507,1697
1405,13267,Georgia,Tattnall County,22842,9579894,20084083,47.6989365160461,419.398213816654,GA,1321,1364,1404,1533
1406,05027,Arkansas,Columbia County,22801,2174681,14724966,14.7686656797713,95.3765624314723,AR,1723,1365,1719,1747
1407,22003,Louisiana,Allen Parish,22750,11182871,18324760,61.0260161661053,491.554769230769,LA,1165,1366,1343,1600
1408,37033,North Carolina,Caswell County,22736,31284350,34426045,90.8740751370075,1375.98302251935,NC,810,1367,944,1134
1410,21115,Kentucky,Johnson County,22680,0,10221257,0,0,KY,2052.5,1368,2052.5,1954
1411,51163,Virginia,Rockbridge County,22650,75767346,49911411,151.803654679288,3345.13668874172,VA,271,1369,627,900
1412,19183,Iowa,Washington County,22565,30099998,25774210,116.783397046893,1333.9241302902701,IA,536,1370,963,1363
1413,47133,Tennessee,Overton County,22511,19797858,16736548,118.291167330324,879.474834525343,TN,528,1371,1143,1666
1414,48365,Texas,Panola County,22491,9897385,27782695,35.6242797899916,440.059801698457,TX,1479,1372,1388,1300
1415,20191,Kansas,Sumner County,22382,0,35124518,0,0,KS,2052.5,1373,2052.5,1117
1416,26089,Michigan,Leelanau County,22301,15022818,17469380,85.9951412127963,673.638760593695,MI,874,1374,1246,1631
1417,27105,Minnesota,Nobles County,22290,28532872,38117440,74.8551634107642,1280.07501121579,MN,1005,1375,979,1065
1418,53003,Washington,Asotin County,22285,0,27289259,0,0,WA,2052.5,1376,2052.5,1318
1419,31155,Nebraska,Saunders County,22278,0,22899458,0,0,NE,2052.5,1377,2052.5,1449
1420,39105,Ohio,Meigs County,22210,25472526,28815076,88.3999958910398,1146.89446195407,OH,840,1378,1033,1269
1421,19123,Iowa,Mahaska County,22190,14505548,17762175,81.6653816325985,653.697521406039,IA,919,1379,1263,1620
1422,51105,Virginia,Lee County,22173,14593695,27602922,52.8701091862666,658.174130699499,VA,1264,1380,1259,1306
1423,22043,Louisiana,Grant Parish,22169,1517368,6640393,22.850575259627,68.4454869412242,LA,1634,1381,1761,2122
1425,48225,Texas,Houston County,22066,14495255,14922261,97.1384631323631,656.904513731533,TX,733,1382,1264,1738
1426,37007,North Carolina,Anson County,22055,20773918,41253011,50.357337552888,941.91421446384,NC,1294,1383,1124,1011
1427,13237,Georgia,Putnam County,22047,8658418,31493435,27.4927711124557,392.725450174627,GA,1579,1384,1438,1206
1428,17085,Illinois,Jo Daviess County,22035,5549913,17108135,32.4401987709356,251.868073519401,IL,1522,1385,1569,1641
1429,37117,North Carolina,Martin County,22031,52600234,37740019,139.375218650526,2387.55544460079,NC,354,1386,755,1078
1430,20175,Kansas,Seward County,21964,23727318,34610129,68.5559941137463,1080.28218903661,KS,1085,1387,1068,1130
1431,29083,Missouri,Henry County,21946,0,11017913,0,0,MO,2052.5,1388,2052.5,1915
1432,39175,Ohio,Wyandot County,21900,28587798,32484814,88.0035760709604,1305.37890410959,OH,844,1389,978,1183
1433,47151,Tennessee,Scott County,21850,26792565,17756238,150.890999546188,1226.20434782609,TN,276,1390,1003,1621
1434,51147,Virginia,Prince Edward County,21849,33036633,30903641,106.902073448239,1512.04325140739,VA,625,1391,920,1218
1435,06011,California,Colusa County,21839,87127800,67728448,128.642841483685,3989.55080360822,CA,436,1392,573,724
1436,12123,Florida,Taylor County,21796,23388295,38143553,61.3165087164271,1073.05445953386,FL,1161,1393,1074,1064
1437,13205,Georgia,Mitchell County,21755,10655286,25554194,41.6968189253005,489.785612502873,GA,1410,1394,1358,1368
1438,31067,Nebraska,Gage County,21704,0,21628823,0,0,NE,2052.5,1395,2052.5,1481
1439,13189,Georgia,Mcduffie County,21632,5153279,26775646,19.2461425580544,238.22480584319501,GA,1672,1396,1588,1331
1440,16067,Idaho,Minidoka County,21613,3736117,12683237,29.4571251802675,172.864340905936,ID,1557,1397,1650,1842
1441,48165,Texas,Gaines County,21598,199915,24023699,0.832157445862105,9.25618112788221,TX,1853,1398,1848,1417
1442,38093,North Dakota,Stutsman County,21593,29903575,21078628,141.866799869517,1384.87357013847,ND,341,1399,966,1504
1443,31043,Nebraska,Dakota County,21582,5003493,13462811,37.1652918547248,231.836391437309,NE,1454,1400,1592,1800
1444,51169,Virginia,Scott County,21576,14850938,27097543,54.8054781202857,688.308212829069,VA,1237,1401,1253,1322
1445,37091,North Carolina,Hertford County,21552,39087604,30025616,130.180856239552,1813.64161098738,NC,425,1402,858,1241
1446,08075,Colorado,Logan County,21528,5814267,32355348,17.9700338874427,270.079292084727,CO,1680,1403,1557,1186
1447,49041,Utah,Sevier County,21522,10635748,30531680,34.8351220764793,494.180280643063,UT,1492,1404,1362,1228
1448,17083,Illinois,Jersey County,21512,2100258,12052876,17.4253680200477,97.6319263666791,IL,1687,1405,1723,1865
1449,17051,Illinois,Fayette County,21488,2086427,12784440,16.3200499982792,97.0973101265823,IL,1701,1406,1724,1832
1450,05019,Arkansas,Clark County,21446,1680152,14411375,11.6585128067239,78.343374055768,AR,1759,1407,1748,1756
1452,27157,Minnesota,Wabasha County,21387,22395239,38949342,57.4983757106859,1047.14260999673,MN,1205,1408,1094,1047
1453,54109,West Virginia,Wyoming County,21382,3045639,9630888,31.623657133174,142.439388270508,WV,1536,1409,1676,1993
1454,27057,Minnesota,Hubbard County,21344,39755376,53245534,74.6642450801602,1862.60194902549,MN,1010,1410,852,863
1455,48299,Texas,Llano County,21243,5758955,18108213,31.8030001082934,271.098950242433,TX,1531,1411,1560,1610
1456,29147,Missouri,Nodaway County,21241,0,12788333,0,0,MO,2052.5,1412,2052.5,1831
1457,27045,Minnesota,Fillmore County,21228,12480722,34413155,36.2672995254286,587.936781609195,MN,1466,1413,1313,1135
1458,37115,North Carolina,Madison County,21193,18231722,30795514,59.2025254067849,860.270938517435,NC,1181,1414,1167,1221
1459,55053,Wisconsin,Jackson County,21145,11603819,30830823,37.6370718355459,548.773658075195,WI,1447,1415,1336,1220
1460,22007,Louisiana,Assumption Parish,21039,7163954,18296806,39.1541234027403,340.508294120443,LA,1431,1416,1491,1601
1461,47129,Tennessee,Morgan County,21035,14955393,17225543,86.8210250324184,710.976610411219,TN,859,1417,1248,1635
1462,29141,Missouri,Morgan County,21006,0,14382365,0,0,MO,2052.5,1418,2052.5,1757
1463,17173,Illinois,Shelby County,20990,165791,12651599,1.31043514736754,7.89857074797523,IL,1851,1419,1851,1843
1464,45039,South Carolina,Fairfield County,20948,70226921,39098082,179.617304501024,3352.44037616956,SC,159,1420,658,1043
1465,17145,Illinois,Perry County,20945,1608953,11885618,13.5369738451968,76.8179995225591,IL,1735,1421,1753,1872
1466,31177,Nebraska,Washington County,20865,0,30767322,0,0,NE,2052.5,1422,2052.5,1222
1467,48019,Texas,Bandera County,20851,13796104,21878434,63.0580049742134,661.65191117932,TX,1147,1423,1283,1473
1468,19021,Iowa,Buena Vista County,20823,10043016,20435756,49.1443330992991,482.303990779427,IA,1303,1424,1382,1520
1469,13321,Georgia,Worth County,20784,1084445,18643958,5.81660289086684,52.176914934565,GA,1816,1425,1788,1588
1470,26129,Michigan,Ogemaw County,20770,15519897,14018268,110.711943872096,747.226624939817,MI,586,1426,1227,1773
1471,22077,Louisiana,Pointe Coupee Parish,20758,16624817,14953988,111.173133213695,800.887224202717,LA,582,1427,1205,1736
1472,05029,Arkansas,Conway County,20715,1322769,15837902,8.35192060160493,63.8556118754526,AR,1794,1428,1771,1694
1473,55001,Wisconsin,Adams County,20654,19526705,47848963,40.8090453287358,945.420015493367,WI,1423,1429,1149,921
1474,19105,Iowa,Jones County,20646,5469436,17146519,31.898229605671,264.915044076334,IA,1529,1430,1573,1640
1475,48233,Texas,Hutchinson County,20617,1247022,16282446,7.65868960965693,60.4851336275889,TX,1800,1431,1775,1681
1476,53001,Washington,Adams County,20613,0,38049894,0,0,WA,2052.5,1432.5,2052.5,1067
1477,13199,Georgia,Meriwether County,20613,10891055,23583945,46.1799542018946,528.358560131956,GA,1350,1432.5,1352,1432
1478,25007,Massachusetts,Dukes County,20600,17900838,14498323,123.468334923977,868.972718446602,MA,487,1434,1175,1752
1479,19019,Iowa,Buchanan County,20565,14130782,21537545,65.6099940824268,687.127741308048,IA,1120,1435,1277,1483
1480,55061,Wisconsin,Kewaunee County,20563,14871354,31156421,47.7312654107479,723.209356611389,WI,1320,1436,1251,1213
1481,48089,Texas,Colorado County,20557,9969374,21870618,45.5834124120315,484.962494527412,TX,1358,1437,1385,1474
1482,51079,Virginia,Greene County,20552,74876474,41444394,180.667315343059,3643.269462826,VA,157,1438,633,1008
1483,19087,Iowa,Henry County,20482,13161805,16974753,77.5375347140545,642.603505517039,IA,966,1439,1295,1649
1484,40153,Oklahoma,Woodward County,20470,0,12753180,0,0,OK,2052.5,1440,2052.5,1836
1485,37079,North Carolina,Greene County,20451,47655153,30694761,155.25500589498,2330.21138330644,NC,262,1441,787,1223
1486,56041,Wyoming,Uinta County,20450,17316368,24290812,71.2877280512484,846.766161369193,WY,1056,1442,1189,1412
1487,49007,Utah,Carbon County,20412,41059096,28214160,145.526558295551,2011.51753870272,UT,310,1443,837,1286
1488,51027,Virginia,Buchanan County,20355,26435670,45439228,58.1780790818013,1298.73102431835,VA,1195,1444,1010,944
1489,48285,Texas,Lavaca County,20337,6307193,20200741,31.2225823795276,310.13389388798703,TX,1539,1445,1538,1527
1490,35027,New Mexico,Lincoln County,20269,45987547,29719966,154.736203264835,2268.86116729982,NM,264,1446,801,1247
1491,05149,Arkansas,Yell County,20263,723784,12838653,5.63753845516348,35.7194887232888,AR,1817,1447,1811,1828
1492,22093,Louisiana,St James Parish,20192,28901235,42574277,67.8842649518159,1431.3210677496,LA,1091,1448,976,987
1493,20099,Kansas,Labette County,20184,0,20533197,0,0,KS,2052.5,1449,2052.5,1516
1494,48489,Texas,Willacy County,20164,7326486,34390736,21.3036615442019,363.344872049197,TX,1653,1450,1481,1136
1495,13081,Georgia,Crisp County,20128,17468110,30516383,57.2417445409569,867.851251987281,GA,1208,1451,1185,1229
1496,48057,Texas,Calhoun County,20106,9321396,32860415,28.3666411394987,463.612652939421,TX,1569,1452,1414,1171
1497,13211,Georgia,Morgan County,20097,15192316,30248746,50.2246142699602,755.949445190824,GA,1297,1453,1241,1232
1498,47041,Tennessee,Dekalb County,20080,9609507,18794636,51.1289870152314,478.561105577689,TN,1284,1454,1401,1579
1499,19191,Iowa,Winneshiek County,20070,7649197,25820618,29.6243761477746,381.125909317389,IA,1555,1455,1465,1360
1500,22083,Louisiana,Richland Parish,20043,498809,10569376,4.71937983850702,24.8869430723944,LA,1826,1456,1831,1940
1501,27091,Minnesota,Martin County,20025,32298229,37828697,85.3802313095796,1612.89533083645,MN,880,1457,930,1076
1502,13303,Georgia,Washington County,19988,16132801,20951479,77.0007740265019,807.124324594757,GA,976,1458,1210,1508
1503,48337,Texas,Montague County,19965,1763558,15399103,11.4523423864364,88.3324818432257,TX,1762,1459,1744,1713
1504,46035,South Dakota,Davison County,19956,0,13979852,0,0,SD,2052.5,1460,2052.5,1776
1505,13091,Georgia,Dodge County,19925,1816850,16727138,10.8616907447048,91.1844416562108,GA,1768,1461,1741,1667
1506,55119,Wisconsin,Taylor County,19913,15947218,28479007,55.9963976272066,800.84457389645,WI,1222,1462,1217,1279
1507,47159,Tennessee,Smith County,19904,35254628,21536119,163.700005558105,1771.23331993569,TN,220,1463,899,1484
1508,48123,Texas,Dewitt County,19824,4466217,36477316,12.2438202415989,225.29343220339,TX,1751,1464,1613,1099
1509,47173,Tennessee,Union County,19802,6925925,15566744,44.4918025246641,349.758862741137,TN,1370,1465,1500,1702
1510,48457,Texas,Tyler County,19798,4651500,15093463,30.8179772925537,234.947974542883,TX,1543,1466,1605,1725
1511,06063,California,Plumas County,19790,89879700,62496810,143.81486031047,4541.67256189995,CA,324,1467,563,772
1512,22041,Louisiana,Franklin Parish,19774,3447176,10185546,33.8438017952106,174.328714473551,LA,1504,1468,1663,1956
1513,17041,Illinois,Douglas County,19740,1890449,11854141,15.9475832116389,95.7674265450861,IL,1708,1469,1734,1874
1514,13229,Georgia,Pierce County,19716,1916986,15116846,12.681124091626,97.2299655102455,GA,1744,1470,1733,1724
1515,29217,Missouri,Vernon County,19707,0,11310765,0,0,MO,2052.5,1471,2052.5,1902
1516,30053,Montana,Lincoln County,19677,12962051,17048808,76.0290748772583,658.74122071454,MT,984,1472,1301,1647
1517,48253,Texas,Jones County,19663,7521988,8931106,84.2223572310081,382.545288104562,TX,888,1473,1472,2023
1518,48177,Texas,Gonzales County,19653,8173899,19991718,40.8864260690352,415.91100595329,TX,1421,1474.5,1449,1538
1519,12059,Florida,Holmes County,19653,22094841,26619624,83.0020777152976,1124.24774843535,FL,904,1474.5,1100,1338
1520,49013,Utah,Duchesne County,19596,24741179,46939792,52.7083268711544,1262.562716881,UT,1266,1476,1049,929
1521,56023,Wyoming,Lincoln County,19581,25057342,23891979,104.877632782115,1279.67631888055,WY,641,1477,1043,1421
1522,21231,Kentucky,Wayne County,19555,0,11732076,0,0,KY,2052.5,1478,2052.5,1884
1523,19065,Iowa,Fayette County,19509,10073886,24006193,41.9636966177853,516.371213286176,IA,1406,1479,1381,1419
1524,40001,Oklahoma,Adair County,19495,0,9278162,0,0,OK,2052.5,1480,2052.5,2009
1525,55067,Wisconsin,Langlade County,19491,9756392,32036071,30.4543962335456,500.55882202042,WI,1548,1481,1392,1193
1526,21215,Kentucky,Spencer County,19490,0,7045399,0,0,KY,2052.5,1482,2052.5,2105
1527,19097,Iowa,Jackson County,19485,5830034,21399644,27.2436027440456,299.206261226585,IA,1582,1483,1555,1495
1528,08015,Colorado,Chaffee County,19476,8692289,39227771,22.1585085729189,446.307712055864,CO,1639,1484,1435,1039
1529,48161,Texas,Freestone County,19435,7908912,13435337,58.8664951240151,406.941703112941,TX,1186,1485,1456,1802
1530,35028,New Mexico,Los Alamos County,19419,237148306,162725110,145.735532764427,12212.1791029404,NM,308,1486,305,375
1531,29015,Missouri,Benton County,19394,0,11972085,0,0,MO,2052.5,1487,2052.5,1867
1532,20021,Kansas,Cherokee County,19362,0,20061944,0,0,KS,2052.5,1488,2052.5,1535
1533,37149,North Carolina,Polk County,19328,21192278,32798209,64.6141318265275,1096.45478062914,NC,1130,1489,1117,1173
1534,01091,Alabama,Marengo County,19323,27512039,11167240,246.363819529266,1423.79749521296,AL,49,1490,991,1908
1535,05113,Arkansas,Polk County,19221,758629,11505636,6.59354250386506,39.4687581291296,AR,1808,1491,1805,1894
1536,24029,Maryland,Kent County,19198,63747071,58470282,109.024736702997,3320.50583394104,MD,607,1492,693,809
1537,46005,South Dakota,Beadle County,19149,0,11648719,0,0,SD,2052.5,1493,2052.5,1886
1538,05003,Arkansas,Ashley County,19062,1201140,12321386,9.74841629018034,63.0122757318225,AR,1784,1494,1780,1852
1539,55047,Wisconsin,Green Lake County,19018,17768848,33051727,53.7607248177985,934.317383531391,WI,1248,1495,1177,1166
1540,06027,California,Inyo County,19016,165207026,92341736,178.908295594529,8687.79059739167,CA,166,1496,391,571
1541,47085,Tennessee,Humphreys County,18990,1550827,14905837,10.4041591223626,81.6654555028963,TN,1773,1497,1756,1739
1542,27161,Minnesota,Waseca County,18968,18847669,33290432,56.615873894337,993.656105018979,MN,1213,1498,1158,1159
1543,40091,Oklahoma,Mcintosh County,18941,0,4320144,0,0,OK,2052.5,1499,2052.5,2194
1544,13133,Georgia,Greene County,18915,14956336,40975698,36.5005032983209,790.712979117103,GA,1460,1500,1247,1015
1545,27055,Minnesota,Houston County,18843,23391256,32603920,71.7436921695305,1241.37642625909,MN,1049,1501,1073,1177
1546,39125,Ohio,Paulding County,18806,0,21823592,0,0,OH,2052.5,1502,2052.5,1476
1547,08089,Colorado,Otero County,18690,2637962,22899387,11.5197930844175,141.142964151953,CO,1760,1503,1696,1450
1548,22029,Louisiana,Concordia Parish,18687,6473988,8196862,78.9812979650017,346.44340985712,LA,951,1504,1523,2059
1549,17033,Illinois,Crawford County,18679,774012,14249713,5.43177255569989,41.437550190053,IL,1819,1505,1804,1763
1550,19157,Iowa,Poweshiek County,18662,8669118,16256432,53.3273106915466,464.533169006537,IA,1255,1506,1437,1684
1551,37185,North Carolina,Warren County,18642,27271982,37452540,72.8174430893072,1462.9321961163,NC,1035,1507,996,1079
1552,48003,Texas,Andrews County,18610,30449689,33862728,89.9209567522144,1636.20037614186,TX,824,1508,958,1151
1553,48117,Texas,Deaf Smith County,18583,1658505,14115401,11.7496130644818,89.2485066996717,TX,1757,1509,1750,1770
1554,45049,South Carolina,Hampton County,18561,30470029,20459038,148.93187548701,1641.61569958515,SC,285,1510,956,1519
1555,19031,Iowa,Cedar County,18505,5981234,19541428,30.6079678516841,323.222588489597,IA,1545,1511,1550,1553
1556,13171,Georgia,Lamar County,18500,2557825,15921767,16.0649568606299,138.260810810811,GA,1706,1512,1698,1692
1557,47049,Tennessee,Fentress County,18489,12713468,17382933,73.1376459887408,687.623343609714,TN,1033,1513,1311,1632
1558,29186,Missouri,Ste Genevieve County,18479,0,25987680,0,0,MO,2052.5,1514,2052.5,1354
1559,51193,Virginia,Westmoreland County,18477,83079884,35793260,232.110414083545,4496.3946528116,VA,68,1515,592,1109
1560,37199,North Carolina,Yancey County,18470,23582308,26123627,90.2719519000941,1276.78982133189,NC,819,1516,1070,1350
1561,13001,Georgia,Appling County,18444,8005172,28358038,28.2289345969563,434.025807850792,GA,1572,1517,1454,1284
